industry,company_size,source,interaction_count,email_open_rate,days_since_creation,converted
finance,500+,website,5,10.791294321137919,4,1
manufacturing,1-10,event,1,33.68331077682492,67,0
healthcare,201-500,ads,1,54.61125276451486,35,0
retail,51-200,referral,4,38.08254812616512,22,1
education,51-200,cold_call,3,8.420889158727077,100,1
education,1-10,cold_call,3,39.83109499969443,56,0
technology,51-200,other,2,23.75144912574269,5,1
education,500+,cold_call,4,4.577767393636594,21,1
finance,201-500,linkedin,4,14.327784286735332,19,1
healthcare,11-50,event,4,46.17335424754145,55,1
finance,1-10,referral,2,20.51771356439088,4,1
other,11-50,other,5,21.132627792891608,18,0
finance,201-500,referral,6,42.87375945434164,30,1
healthcare,51-200,website,1,50.32914111978724,87,0
retail,11-50,website,4,38.74434191743126,68,0
technology,1-10,ads,4,13.456139774382365,22,1
technology,11-50,linkedin,4,16.11905973779616,27,1
technology,11-50,cold_call,6,26.766012187933747,57,0
technology,500+,event,3,57.21248685590642,40,1
technology,51-200,linkedin,3,40.61408363025121,63,0
technology,11-50,email,5,15.646133211222004,67,1
retail,11-50,website,2,20.713450160291373,53,0
technology,1-10,referral,1,55.04722504979972,0,0
healthcare,500+,ads,2,23.59164552394177,11,0
education,11-50,event,4,28.624580477745553,15,0
finance,11-50,email,3,30.752067749898032,33,1
retail,11-50,website,1,64.08927298903862,10,0
technology,51-200,website,5,40.35857371678413,11,1
technology,51-200,linkedin,1,27.544188092982207,15,0
technology,51-200,referral,5,8.570168146557036,93,0
technology,11-50,linkedin,2,8.262617876782139,17,1
healthcare,11-50,ads,1,17.860278925763776,4,0
technology,1-10,website,4,5.611918005779707,0,1
technology,51-200,cold_call,2,21.12540417009837,8,1
technology,1-10,referral,3,27.668278852659384,83,0
finance,51-200,ads,2,30.87706793883582,93,0
technology,201-500,website,1,19.45411200897944,22,1
healthcare,201-500,event,3,18.730589377212326,31,0
finance,11-50,email,4,14.723253783491524,47,1
retail,11-50,event,2,40.824301373795926,1,1
technology,1-10,website,3,5.830775864003184,14,1
manufacturing,51-200,email,4,41.305303308721726,30,0
retail,201-500,linkedin,6,8.137722431867711,68,1
technology,1-10,ads,2,36.11918128596703,38,1
education,11-50,referral,5,34.245938431566856,12,1
education,201-500,website,2,34.40835535957766,72,0
technology,201-500,cold_call,4,27.47698547905734,32,0
healthcare,1-10,event,2,27.443729185698917,53,1
manufacturing,51-200,linkedin,1,21.358628525921418,14,0
retail,1-10,linkedin,7,1.9928181511888834,0,1
technology,1-10,referral,3,43.331176608243965,5,1
technology,201-500,ads,6,25.503762784048973,78,1
healthcare,201-500,website,6,37.003364596614944,1,1
finance,51-200,cold_call,7,18.12207085920847,27,1
retail,1-10,other,3,14.984028159605195,15,0
healthcare,201-500,website,4,21.272300048706352,16,1
finance,11-50,event,4,13.690809592211698,15,0
retail,11-50,website,1,49.74429147218395,2,0
technology,11-50,ads,9,25.782696489824374,3,1
healthcare,1-10,website,2,41.80891002740362,1,1
retail,51-200,website,1,18.666866186924597,1,0
education,51-200,email,3,44.30131248989943,2,0
finance,1-10,ads,3,22.446577908020988,35,0
finance,1-10,referral,3,43.589673309591745,3,1
technology,1-10,referral,2,5.897848749619191,9,0
finance,1-10,other,3,26.91645542397169,32,0
finance,51-200,referral,4,18.56298774597558,3,1
technology,201-500,email,1,27.358916390539594,72,0
healthcare,1-10,email,1,44.78860059047346,19,0
healthcare,1-10,ads,3,24.790548858654468,98,0
technology,51-200,website,4,33.86847417825678,6,1
healthcare,201-500,cold_call,3,17.960432662583077,0,1
technology,11-50,referral,0,30.238414529626713,26,0
healthcare,11-50,cold_call,6,29.33037946408315,11,1
technology,51-200,ads,6,21.982974311312137,25,1
education,11-50,linkedin,1,45.84469227879561,19,0
finance,1-10,cold_call,3,10.910884055151922,18,1
retail,51-200,event,2,27.809888578010494,57,0
manufacturing,51-200,other,3,46.96016850236499,6,0
finance,51-200,website,3,42.83154287897301,20,1
technology,51-200,cold_call,4,17.041035359356588,16,1
finance,51-200,event,3,8.279306998411597,33,0
finance,1-10,event,4,73.12022948901854,1,0
retail,11-50,website,4,53.524229478159825,22,1
finance,1-10,referral,3,28.81473263344502,19,1
technology,1-10,cold_call,2,51.496659813676345,109,0
healthcare,51-200,referral,4,20.661313180719453,42,1
healthcare,201-500,website,3,29.603134717151008,5,1
retail,500+,referral,4,42.23387247675882,21,1
finance,51-200,website,2,35.028780147790194,45,1
healthcare,1-10,referral,3,18.673880277667518,22,1
other,1-10,linkedin,3,70.81810022964494,13,0
retail,201-500,cold_call,4,18.26723612232132,14,1
technology,51-200,referral,2,61.91178566684039,13,1
technology,51-200,website,4,44.43926568558369,0,1
technology,51-200,linkedin,2,34.092318962115826,39,1
technology,51-200,linkedin,3,35.66089284254358,28,0
technology,201-500,ads,4,43.00979476567572,9,0
technology,1-10,email,4,28.462795516790067,29,0
healthcare,51-200,linkedin,4,23.963846254949644,11,1
technology,201-500,cold_call,2,33.86006440463541,8,1
education,11-50,ads,0,57.51868532487375,40,1
technology,51-200,ads,3,16.9036388669627,49,0
finance,11-50,linkedin,2,37.61587290987649,29,1
finance,500+,linkedin,3,20.084721523505387,45,0
other,1-10,email,1,22.386653786692165,13,0
technology,51-200,event,3,75.548874367635,2,1
healthcare,1-10,website,3,53.21240995112082,27,0
other,51-200,linkedin,2,8.130958452827691,8,1
education,1-10,ads,0,39.23017169318462,45,0
manufacturing,1-10,referral,5,8.156215619544135,13,0
healthcare,11-50,other,4,44.508343853526945,33,1
technology,201-500,ads,2,6.085322486386511,24,1
retail,1-10,email,2,4.809696310116926,51,0
education,1-10,referral,2,36.57153865527051,53,0
finance,51-200,ads,2,15.034343278903444,2,1
finance,11-50,referral,5,56.240536515553885,10,1
healthcare,201-500,linkedin,6,20.28258087460147,61,1
manufacturing,1-10,email,3,37.81531275308861,15,0
technology,51-200,ads,3,34.043323337095394,21,0
healthcare,1-10,email,1,12.769287287174594,6,0
finance,1-10,linkedin,2,48.85691399691748,24,0
finance,51-200,other,4,22.529374455877505,9,0
technology,51-200,linkedin,3,33.53685909429168,53,1
technology,51-200,cold_call,2,27.054753815378955,6,1
retail,11-50,event,3,55.45415251043539,13,1
healthcare,11-50,other,0,61.12348782322322,2,0
finance,11-50,referral,2,10.873337884489315,26,1
technology,500+,email,1,16.586705866025483,85,0
finance,11-50,referral,3,12.653174552477811,5,0
finance,11-50,linkedin,4,6.595333423928933,0,1
technology,11-50,referral,5,16.13901790776312,16,1
healthcare,51-200,linkedin,1,8.585258164842688,41,0
technology,11-50,other,6,39.00445180974305,110,1
technology,201-500,linkedin,1,2.8712240193696807,1,1
other,11-50,website,1,14.025222110155914,46,1
healthcare,201-500,website,1,28.957410473836987,13,1
manufacturing,1-10,website,2,33.5979209364502,5,0
healthcare,51-200,website,5,26.229523940183686,6,0
retail,201-500,linkedin,3,17.818955065654063,77,0
manufacturing,1-10,website,3,26.146318394380618,49,0
finance,500+,ads,5,23.140592834186744,11,1
finance,11-50,cold_call,4,43.44405687649086,84,0
finance,500+,email,2,19.829326229176967,3,0
healthcare,51-200,other,1,27.399022069982,11,0
education,11-50,linkedin,2,28.792063244655374,31,0
manufacturing,1-10,ads,4,10.858416893695235,223,0
other,11-50,linkedin,2,26.68369488193454,18,0
technology,1-10,linkedin,3,41.485981048295294,49,1
retail,1-10,ads,4,20.789411012346303,74,0
education,1-10,website,5,21.087242493869503,0,1
technology,11-50,ads,0,4.553844554975158,10,0
technology,51-200,website,5,15.866372800116169,3,1
retail,1-10,cold_call,7,49.325406890029925,44,0
finance,1-10,website,3,13.20150037474957,25,0
manufacturing,51-200,referral,3,27.765447414875933,3,0
technology,1-10,referral,2,19.777730910110115,16,1
manufacturing,1-10,referral,5,10.576218199875301,21,1
technology,1-10,linkedin,2,3.8067335367526214,35,0
technology,500+,website,5,31.14956087515482,45,1
technology,201-500,referral,2,22.862126771555623,2,0
manufacturing,11-50,event,1,18.04711845840922,20,0
retail,51-200,email,3,21.955124928670262,5,0
finance,11-50,website,3,1.3233237490968361,41,1
healthcare,51-200,referral,2,28.407533847537653,32,1
education,51-200,ads,5,14.829638328146205,38,1
healthcare,51-200,email,2,55.88903140623862,2,0
manufacturing,11-50,referral,8,28.40778532539391,21,0
finance,1-10,ads,4,17.544564553710003,55,1
healthcare,11-50,linkedin,6,13.062077416600879,37,0
finance,201-500,linkedin,4,41.89663007339789,59,1
healthcare,51-200,email,1,69.18759378650815,6,1
retail,201-500,ads,6,50.650693177475425,10,1
finance,500+,website,5,22.79702297652939,17,1
technology,1-10,referral,8,23.32403184821778,22,1
education,51-200,website,2,30.152163933057757,8,0
healthcare,51-200,event,2,14.669878892260272,14,0
finance,500+,event,5,34.2690299043067,34,0
education,500+,referral,4,6.416082913639973,31,0
retail,51-200,linkedin,4,66.92922121723682,3,0
technology,1-10,referral,5,22.38204628778796,127,1
education,51-200,website,3,36.937542446495236,24,0
retail,1-10,website,3,12.4164342581908,19,0
healthcare,51-200,website,6,48.19225127364827,102,1
technology,201-500,linkedin,2,14.848870441234642,4,0
manufacturing,11-50,website,3,7.016554585321844,23,0
retail,51-200,linkedin,3,38.723313137660135,49,0
finance,11-50,email,2,75.11055441143264,15,1
education,11-50,ads,1,30.14833428855457,39,1
manufacturing,11-50,email,1,5.285639214342526,68,0
technology,51-200,linkedin,2,24.275223331720287,9,1
healthcare,500+,referral,2,36.76929519450017,8,1
technology,500+,email,1,17.718788755634616,13,1
retail,1-10,ads,0,49.80093356559848,16,0
technology,201-500,email,2,66.93029609845028,3,1
finance,51-200,website,8,27.308518883099026,7,1
manufacturing,11-50,website,4,20.302761603251053,61,0
education,1-10,referral,3,25.195269234124183,25,1
healthcare,11-50,referral,4,34.26913364128368,9,1
manufacturing,201-500,website,4,19.632358483656542,86,1
technology,51-200,referral,1,30.44264218656657,44,0
manufacturing,51-200,website,6,1.02902588621496,13,0
technology,11-50,referral,2,17.397997878248002,43,1
healthcare,51-200,ads,1,30.034990274108115,27,0
manufacturing,1-10,ads,7,15.802092718420498,34,1
technology,11-50,linkedin,3,25.485960270753637,11,0
technology,51-200,ads,3,30.97977407861052,7,1
retail,1-10,email,5,10.333847586432713,8,0
retail,201-500,email,2,15.94883994611012,2,0
retail,1-10,ads,2,60.91477977524728,19,1
retail,51-200,other,1,14.920773787251779,15,0
finance,11-50,website,3,12.324696407548764,0,1
healthcare,51-200,cold_call,2,46.843186424045626,58,0
healthcare,1-10,email,8,36.8909358967846,34,1
technology,1-10,email,0,42.76296643115922,17,0
education,201-500,linkedin,5,43.24755140159728,102,1
finance,11-50,ads,1,40.866336436021555,84,0
finance,201-500,linkedin,4,56.705422196286435,2,1
finance,500+,email,2,36.95591822733146,28,1
education,1-10,ads,4,44.8964602959215,50,1
technology,11-50,email,4,46.43097431333809,5,1
finance,51-200,ads,3,4.061692401421488,4,1
finance,500+,event,2,27.746252053636926,9,1
retail,201-500,linkedin,1,22.81104158867686,9,0
technology,11-50,linkedin,2,8.983733450941564,100,0
education,51-200,ads,1,37.67891825923669,45,0
education,1-10,referral,2,25.235253027797295,1,0
finance,500+,ads,1,26.326587185171178,46,0
retail,500+,email,1,27.871360576576727,5,0
education,1-10,linkedin,3,30.763772117551923,13,1
retail,11-50,referral,1,26.290164138125654,11,0
technology,1-10,event,3,16.12144412304038,9,1
finance,11-50,linkedin,2,8.962760497358548,11,1
retail,201-500,cold_call,3,36.14129666111139,42,0
finance,11-50,other,2,18.36904610445518,9,0
retail,1-10,linkedin,4,8.92164115203508,48,0
education,11-50,ads,1,2.3157117099042708,2,0
education,500+,referral,3,24.480402765731966,27,1
finance,51-200,email,3,50.18896517996472,59,1
technology,11-50,website,4,22.244005458363798,2,1
other,1-10,website,4,37.33882179286282,30,0
manufacturing,500+,email,4,6.706865424958303,21,1
technology,201-500,linkedin,3,17.663285512973545,12,1
education,11-50,event,4,24.24009723801547,3,1
education,1-10,email,5,19.437978103104214,33,1
finance,1-10,website,3,25.181339940371938,11,1
finance,1-10,cold_call,3,39.587439904071985,12,0
healthcare,51-200,email,2,28.124602050874582,37,0
technology,500+,ads,3,10.53209596507035,87,0
healthcare,11-50,referral,4,13.270857095613467,12,0
manufacturing,201-500,referral,2,13.267426590075889,41,1
technology,11-50,linkedin,7,45.75491098438654,94,0
healthcare,51-200,other,4,30.52576652286993,3,1
healthcare,51-200,linkedin,2,20.048765401797546,22,1
finance,1-10,website,2,13.38300080120429,0,1
education,11-50,website,1,26.400049696232564,52,0
healthcare,51-200,linkedin,2,19.589241853140784,10,1
healthcare,1-10,cold_call,3,23.85472889659712,12,0
retail,11-50,event,6,34.669349900096684,34,1
finance,11-50,website,5,40.48404752387677,46,1
technology,500+,ads,3,32.55007936865127,15,0
finance,11-50,linkedin,2,42.45529597034169,32,0
technology,201-500,referral,4,6.966881384341751,93,0
technology,11-50,ads,2,30.915219809074173,65,0
finance,51-200,website,3,44.186204150647924,36,0
finance,51-200,other,4,20.92912350587411,85,0
education,201-500,website,1,4.0748688310678505,62,0
healthcare,11-50,cold_call,9,20.133214963212296,39,1
finance,51-200,website,4,39.32615098962863,74,1
retail,51-200,referral,3,46.52968891935429,51,1
technology,11-50,event,3,15.508381869359301,20,0
retail,1-10,referral,2,18.070673480096406,20,0
technology,1-10,event,2,40.0268246155478,0,1
other,1-10,ads,4,16.79725978246332,0,1
technology,201-500,linkedin,2,33.80861687527339,41,1
finance,1-10,event,2,15.885624088034115,24,1
technology,1-10,website,2,12.900998120981136,42,0
other,51-200,cold_call,3,15.391084143532172,89,0
finance,11-50,cold_call,2,9.405935081054267,18,0
finance,11-50,linkedin,3,36.31057643222512,2,1
technology,1-10,website,3,2.990364983320165,29,1
retail,500+,referral,3,15.534668926292824,3,1
technology,201-500,website,3,31.743791186961133,29,1
education,201-500,email,4,37.888704227945794,22,1
technology,11-50,ads,6,43.787906905360245,37,1
technology,51-200,website,2,12.441356903369211,12,1
technology,1-10,email,3,47.430100480394046,4,0
finance,1-10,linkedin,5,38.843991219338626,8,1
finance,1-10,event,1,40.061013661810605,34,0
technology,51-200,website,4,68.46062833712998,19,1
manufacturing,11-50,cold_call,3,28.192058501643253,23,0
finance,11-50,ads,6,33.01627092270675,11,1
finance,1-10,linkedin,3,36.08292877413388,54,0
finance,11-50,website,1,16.508119245442558,225,1
finance,51-200,linkedin,4,67.7023714047197,11,1
finance,11-50,other,3,22.009936693475552,38,0
technology,51-200,linkedin,2,34.42904997540705,5,0
technology,1-10,email,4,15.251319512232337,40,0
education,201-500,website,6,4.396890589170891,16,0
education,51-200,referral,3,37.80027416710624,27,1
healthcare,1-10,linkedin,6,33.13980005696712,8,1
healthcare,1-10,website,5,7.328776907853799,57,0
retail,51-200,website,2,22.423661130611446,5,0
finance,201-500,ads,4,7.7901900471191,79,0
technology,11-50,cold_call,1,16.77098786172044,1,0
technology,11-50,ads,4,25.84661923407221,10,1
retail,201-500,referral,1,9.138479519599816,24,1
retail,51-200,website,2,11.059720137509704,58,0
technology,11-50,linkedin,5,35.970518774533225,25,1
technology,11-50,cold_call,1,23.9055023124131,7,0
technology,1-10,referral,4,55.68299475649388,58,1
retail,51-200,linkedin,1,41.80089760819971,27,1
technology,11-50,referral,3,19.237055663217358,7,0
technology,500+,website,2,72.94999587254416,24,0
manufacturing,11-50,website,4,55.2124432226568,33,1
technology,11-50,website,3,29.306812168342645,34,1
retail,51-200,linkedin,5,13.022718992482268,38,1
technology,201-500,ads,6,39.466263582400494,67,1
technology,201-500,event,4,40.191836028931185,52,0
technology,11-50,linkedin,5,21.004089105301887,28,0
retail,51-200,event,7,29.106018593230935,0,0
education,51-200,linkedin,2,23.767261577659962,41,0
manufacturing,11-50,event,4,48.459148724219716,110,1
healthcare,1-10,referral,6,43.4133935763824,10,1
retail,11-50,website,3,25.699737434282273,28,1
technology,1-10,linkedin,7,40.89938726799176,43,1
healthcare,201-500,linkedin,6,20.230691011393695,30,1
education,11-50,ads,3,15.903058769143405,76,0
technology,500+,linkedin,1,24.60316915909828,19,0
technology,11-50,ads,2,57.21637762616858,22,0
technology,51-200,website,4,10.525395720709568,1,1
technology,11-50,website,4,30.48245068634168,69,0
technology,1-10,email,5,19.194520890645794,9,1
finance,11-50,website,4,38.947418593485516,115,1
finance,1-10,website,4,2.9469585279998083,6,1
education,51-200,referral,2,14.78082659977269,8,0
manufacturing,11-50,referral,6,27.140919211532438,19,1
healthcare,51-200,referral,1,3.8940059292073252,32,0
healthcare,1-10,event,1,68.5299238504835,17,1
healthcare,1-10,ads,7,50.04885117734703,13,1
finance,11-50,linkedin,3,16.651096252726997,23,1
healthcare,500+,website,3,12.284269552966741,95,1
retail,51-200,ads,1,5.695779876651916,98,0
finance,11-50,cold_call,2,23.83344250351172,11,0
finance,11-50,event,1,36.72245687160964,34,1
finance,1-10,linkedin,1,16.413361100110187,38,0
healthcare,500+,linkedin,2,5.152151734264047,31,1
education,51-200,referral,3,27.25944776023164,3,1
manufacturing,11-50,website,2,15.638831161972192,23,0
technology,51-200,ads,7,22.879703840235994,43,0
education,1-10,email,4,22.184575101213017,6,0
finance,500+,website,4,22.625884827517222,12,1
education,1-10,ads,3,48.64568414218265,6,0
manufacturing,51-200,linkedin,4,49.505673706848015,65,0
finance,1-10,email,4,54.46848944378614,58,0
technology,51-200,ads,7,26.079960298238024,5,1
